player,tm,season,pos,g,mp,gs,fga,x3pa,fta,trb,astpercent,stlpercent,blkpercent,distance,pred_class,prob1,prob2,prob3,prob4,prob5,prob6,prob7,player_season,uncertainty
Frank Jackson,DET,2022,PG,53,1164,7,0.6926992028244471,1.4898856287508557,0.09392595619061163,-1.3203601971271517,-0.7662269948893657,-0.728049805887841,-0.7258974369949912,0.8113177599138408,2,1.5387006943320637e-66,0.9264445087309222,0.0020420987749807137,9.385680488357487e-7,4.403281708176555e-5,0.0014918150579629086,0.06997660605100327,Frank Jackson_2022,0.07355549126907779
Isaiah Jackson,IND,2022,PF,36,541,15,0.35231927489316184,-1.398600981565314,1.6344688359696768,1.1460204864685324,-1.298127786651484,1.3273734847713856,4.316096358627435,-1.808875826817405,1,0.9881078766700095,4.1786786691296197e-78,2.2641364058329052e-41,0.010267267311106495,0.0016248558473657372,1.7151786585755367e-10,2.7825068220475645e-55,Isaiah Jackson_2022,0.011892123329990456
Jaren Jackson Jr.,MEM,2022,PF,78,2126,78,1.3521853131913135,0.732709527017491,1.5488831204263953,0.3238935919366376,-0.9699336810961345,0.12837656522017032,3.6612919695855615,-0.09729775806554272,5,5.836442112558939e-38,2.179628424444843e-60,5.237965909624026e-29,0.0371051989987074,0.9628947441576313,5.684366088299185e-8,8.227301453067531e-43,Jaren Jackson Jr._2022,0.03710525584236868
Reggie Jackson,LAC,2022,SG,75,2337,75,1.841481459592537,1.2094500355162763,-0.33400262152579563,-0.7971885369704913,1.1576694859523387,-0.5567645316662388,-0.8568583148033659,0.57888123205865,7,2.0905130160186742e-57,4.0374395609943186e-4,0.05667640359953129,1.4669295398120747e-9,0.007443577184155586,3.4969794530670103e-11,0.9354762737583148,Reggie Jackson_2022,0.06452372624168523
LeBron James,LAL,2022,SF,56,2084,56,2.373325096985171,1.0972757982224448,1.5060902626547548,0.4235453367283825,1.836691773308234,0.2996618394417723,0.4527504632803812,0.05061639602412463,5,8.139693964390778e-54,2.1951498114482118e-13,3.9228982296031625e-9,1.4559638969185418e-5,0.9885626797623523,1.2434490961469797e-16,0.011422756675561167,LeBron James_2022,0.011437320237647652
Ty Jerome,OKC,2022,SG,48,801,4,0.6288779663373308,1.3777113914570243,-0.5479669103839991,-1.0463178989498534,0.7842072279065959,0.4709471136633747,-0.7913778758991786,1.0014931008862704,7,2.10069861303471e-63,0.09781262762216203,0.2595019200011524,1.896170611079566e-4,3.802193822681997e-5,7.591781259604427e-8,0.6424577374595379,Ty Jerome_2022,0.35754226254046206
Cameron Johnson,PHO,2022,PF,66,1730,16,-0.009334398533829896,1.2655371541631923,-0.4195883370690769,-0.3238427492097036,-0.7549099567667674,0.12837656522017032,-0.6604169980908038,1.0648848812104137,2,1.8331789804684112e-60,0.9434561191196889,0.00588678355423155,0.0017638903899756466,8.353029303183773e-9,0.027156128231160048,0.02173707035191484,Cameron Johnson_2022,0.05654388088031115
James Johnson,BRK,2022,PF,62,1191,10,-0.9453792003448654,-0.8096862357726969,-0.847516914785484,-0.024887514834468872,0.014648635569914166,-0.5567645316662388,0.5182309021845686,-0.8791297153966402,4,1.113687151820687e-4,4.635891894392209e-7,2.532636060017723e-4,0.6316908526754454,1.1133075296718038e-4,0.36782935685670887,3.3638045060521975e-6,James Johnson_2022,0.36830914732455455
Keldon Johnson,SAS,2022,SF,75,2392,74,0.7139729483201528,0.4522739337829114,0.22230452950553367,0.07476422995727558,-0.5512032705599988,-0.5567645316662388,-0.8568583148033659,-0.033905977741399515,6,1.7962191135139143e-29,0.1410931606174376,5.498517817075691e-6,0.001618165333761297,9.715264983477181e-4,0.7846802185742835,0.0716314304583526,Keldon Johnson_2022,0.2153197814257165
Stanley Johnson,LAL,2022,PF,48,1094,27,-1.2644853827804459,-0.5012070832146595,-0.4195883370690769,-0.5231462387931931,-0.517252156192204,0.6422323878849767,-0.46397568137824174,0.02948580258274331,6,7.636241869718475e-14,0.27029282151904455,0.20355866062344025,0.024090338151429233,6.094594864477401e-11,0.4922279127659077,0.009830266879155879,Stanley Johnson_2022,0.5077720872340923
Nikola Jokić,DEN,2022,C,74,2476,74,1.9265764415753581,-0.19272793065662167,2.190775987001006,2.8151872117302577,3.194736348020025,1.156088210549784,0.32178958547200637,-0.7100849678655923,5,5.082838506015385e-27,9.793442472235734e-36,2.2442496605581493e-66,1.2888988583764427e-7,0.9999998711101105,1.1771874368270325e-37,3.913364101145009e-15,Nikola Jokić_2022,1.2888988953907443e-7
Damian Jones,SAC,2022,C,56,1017,15,-0.9241054548491601,-1.398600981565314,0.8641973960801442,0.6726746987077445,-0.4719840037018111,-0.5567645316662388,1.4349570468431914,-1.3017415842242606,6,0.4573343453896929,3.510283558965258e-13,5.2236037248461674e-15,0.010076538574855552,2.693582925011874e-7,0.5325888466767733,2.911321554543141e-14,Damian Jones_2022,0.4674111533232267
Derrick Jones Jr.,CHI,2022,PF,51,899,8,-1.3495803647632674,-0.8657733544196129,-0.16283119043923283,0.07476422995727558,-1.12837221481251,-0.21419398322303448,0.9111135356096928,-0.9847826826035453,6,7.584184314385823e-6,7.247622180134081e-11,1.5228712151833598e-9,6.905126114143931e-4,1.4397506066830096e-8,0.9993018871231272,8.829099399500975e-11,Derrick Jones Jr._2022,6.981128768728251e-4
Herbert Jones,NOP,2022,PF,78,2335,69,-1.0092004368319816,-0.7816426764492389,-0.33400262152579563,-0.6477109197828741,-0.4946180799470075,2.012514581657795,0.4527504632803812,-0.6044320006586872,6,2.347888116728978e-8,1.0010757160787726e-5,0.017656296130194406,0.22566539208646813,6.545479807792438e-9,0.7566654876207399,2.7833810755424297e-6,Herbert Jones_2022,0.24333451237926007
Tre Jones,SAS,2022,PG,69,1148,11,-0.5837255269178745,-1.2022960663011084,-0.16283119043923283,-0.5978850473870017,1.4292784008946966,0.4709471136633747,-0.8568583148033659,-0.8157379350724974,3,3.080885025642839e-7,2.1223930097330767e-7,0.9902521936342407,0.007968243874293611,8.308819728940206e-6,3.539117142347746e-13,0.0017707333435789403,Tre Jones_2022,0.009747806365759337
Tyus Jones,MEM,2022,PG,73,1549,23,0.011939346961875765,-0.024466574715874004,-0.9331026303287654,-0.8719273455642998,1.5650828583658756,0.8135176621065792,-1.1187800704201152,0.3464447042034586,3,1.4412903888160867e-24,4.598067767592047e-6,0.9440764942281556,1.1432674230971926e-4,6.686270764474753e-6,9.615642290894028e-15,0.05579789469099275,Tyus Jones_2022,0.05592350577184435
Cory Joseph,DET,2022,PG,65,1600,39,-1.0092004368319816,-0.44511996456774344,-0.33400262152579563,-0.8968402817622362,0.8407924185195872,-0.3854792574446365,-0.5294561202824292,0.24079173699655348,3,2.7845833004529294e-16,2.0329460936273065e-5,0.964054197626455,0.0054697094862275275,8.831193610553616e-9,6.02327998470038e-9,0.030455748571907457,Cory Joseph_2022,0.035945802373545055
Luke Kennard,LAC,2022,SG,70,1919,13,-0.1369768715080616,1.2374935948397345,-0.9331026303287654,-0.7722756007725552,-0.3588136224758285,-0.728049805887841,-0.9878191926117406,1.5297579369207959,2,7.165606397092799e-61,0.9056320468843191,0.06850516664383872,4.474743779263824e-4,6.247456879446575e-10,0.02385239927089164,0.0015629121982783393,Luke Kennard_2022,0.09436795311568091
Corey Kispert,WAS,2022,SF,77,1801,36,-0.6049992724135798,0.6766224083705753,-1.0614812036436874,-0.7971885369704913,-0.8680803379927501,-0.8993350801094433,-0.5294561202824292,0.9592319140035085,2,2.9397583452167165e-42,0.9383092876408299,0.008071705482359302,2.3752105262652998e-4,5.330045039246755e-9,0.049542314895378074,0.0038391655987612266,Corey Kispert_2022,0.06169071235917012
Maxi Kleber,DAL,2022,PF,59,1450,21,-0.987926691336276,0.7046659676940331,-0.8047240570138434,0.7972393796974255,-0.8907144142379466,-0.8993350801094433,1.1730352912264421,1.3395825959483663,4,9.048937452063898e-47,9.660934438489885e-7,2.0101760443269292e-13,0.8667354372658869,4.199752221652372e-11,0.13326359659846973,1.5575786485276992e-15,Maxi Kleber_2022,0.13326456273411313
John Konchar,MEM,2022,SG,72,1292,7,-1.5410440742246156,-0.4731635238912013,-1.0186883458720468,0.8221523158953616,-0.426715851211418,0.2996618394417723,-0.20205392576149236,0.15626936323102972,2,3.4708095471801912e-15,0.8834175154553208,1.2163362026769279e-9,0.07558590370189029,4.276545628771216e-11,0.040808818563009545,1.8776102067399498e-4,John Konchar_2022,0.11658248454467923
Furkan Korkmaz,PHI,2022,SG,67,1414,19,-0.07315563502094537,0.844883764311323,-0.5051740526123584,-0.6726238559808103,-0.1437898981464615,-0.5567645316662388,-0.7913778758991786,0.8113177599138408,2,1.1844448796258887e-44,0.8643669468245951,0.07850598118100603,4.5354287810767905e-4,7.123249865245666e-7,0.00878122116387562,0.047891595627428916,Furkan Korkmaz_2022,0.13563305317540486
Vit Krejci,OKC,2022,SG,30,690,8,-1.0942954188148029,0.1437947812248739,-1.1042740614153281,-0.44840743019938456,-0.27959435561764057,-0.3854792574446365,-0.46397568137824174,0.8324483533552222,2,3.8355012936637e-29,0.9595427504257179,0.024397193387126717,0.006059552002512607,1.8694931478887868e-11,0.0078029526311081746,0.0021975515348399348,Vit Krejci_2022,0.040457249574282095
Jonathan Kuminga,GSW,2022,SF,70,1185,12,0.4161405113802773,-0.08055369336278997,1.5488831204263953,0.17441597474902049,-0.6756906899085796,-0.3854792574446365,-0.005612609048930266,-0.541040220334544,6,2.8328842267552264e-16,1.248232521241769e-4,4.4125533881553867e-7,3.5902036652564766e-4,0.0010238998989130104,0.9818331683173818,0.016658646909716412,Jonathan Kuminga_2022,0.018166831682618234
Kyle Kuzma,WAS,2022,PF,66,2204,66,0.8628891667900901,0.5644481710767434,0.3078902450488151,0.9218040606871065,0.21835532177668293,-1.0706203543310455,0.2563091465678192,0.2619223304379348,5,1.94208028283049e-32,3.873481350220487e-4,4.4821135479125375e-13,0.288565624317875,0.4620512484157317,0.24890337708452281,9.240204639948385e-5,Kyle Kuzma_2022,0.5379487515842682
Zach LaVine,CHI,2022,SF,67,2328,67,1.6925652411225989,1.0131451202520707,1.5916759781980363,-0.5978850473870017,0.7276220372936046,-1.0706203543310455,-0.5949365591866165,0.3464447042034586,7,6.425198857144557e-47,1.5777681785348717e-8,4.7485383090672164e-4,6.272886666292779e-8,0.012131132158430062,4.760771517500873e-7,0.9873934594269632,Zach LaVine_2022,0.012606540573036784
Damion Lee,GSW,2022,SG,63,1256,5,-0.4348093084479367,0.2559690185187056,-0.5479669103839991,-0.24910394061589478,-0.8228121855023571,-0.04290870900143208,-0.8568583148033659,0.6000118255000306,2,7.440866207976147e-29,0.5958325314322488,0.001721280078874765,0.006577886780275198,6.079398260932498e-9,0.35634255985210256,0.039525735777100696,Damion Lee_2022,0.4041674685677512
Saben Lee,DET,2022,PG,37,604,0,-0.5624517814221688,-0.44511996456774344,0.6502331072219407,-0.47332036639732067,1.3387420959139105,2.355085130100999,-0.005612609048930266,-0.4987790334517821,3,7.368121763232604e-15,1.804311209157766e-11,0.9325430710977387,0.06725803913154793,1.577444113340862e-7,2.356421795247511e-12,1.9873200589451884e-4,Saben Lee_2022,0.06745692890226129
Alex Len,SAC,2022,C,39,620,10,-0.6900942543964013,-1.3425138629183984,0.3078902450488151,0.8968911244891704,-0.426715851211418,-0.8993350801094433,1.1075548523222547,-1.3862639579897846,6,0.3167531706752818,9.992226448979546e-11,1.1367467610776982e-15,0.01118128592881381,1.9566028569189565e-7,0.6720653476355288,1.6615312563572767e-13,Alex Len_2022,0.32793465236447117
Kira Lewis Jr.,NOP,2022,PG,24,341,0,0.8841629122857958,0.5644481710767434,-1.0614812036436874,-0.8221014731684276,0.8294753803969888,0.12837656522017032,-0.9878191926117406,0.2619223304379348,3,5.4865991293566e-36,0.08168809003094706,0.5369718205702918,1.1316369250801315e-6,0.006145093570781256,8.639386050940376e-8,0.37519377779719393,Kira Lewis Jr._2022,0.4630281794297082
Damian Lillard,POR,2022,PG,29,1056,29,1.8202077140968314,1.8824954592792673,1.8056402670562397,-0.8221014731684276,2.2214710694765745,-1.2419056285526477,-0.5294561202824292,0.9169707271207459,7,2.3274027475756985e-87,6.225763197675207e-21,0.0010858293430079547,1.5326452016615184e-9,0.15482204356998494,1.1029876620092739e-27,0.8440921255543626,Damian Lillard_2022,0.15590787444563736
Nassir Little,POR,2022,SF,42,1088,23,-0.6049992724135798,0.1437947812248739,0.008340240647330145,0.4235453367283825,-0.7888610711345623,-0.728049805887841,0.97659397451388,0.28305292387931574,6,3.293354641888129e-25,2.979731209147658e-6,1.9942318000271843e-9,0.06094632234178879,4.328091400526558e-6,0.9390463646661814,3.1751885403776776e-9,Nassir Little_2022,0.06095363533381859
Isaiah Livers,DET,2022,SF,19,383,5,-1.158116655301919,0.5083610524298271,-1.0186883458720468,-0.3985815578035121,-0.7209588423989727,0.2996618394417723,-0.13657348685730494,1.381843782831129,2,4.5288517166141785e-42,0.9517073879340577,0.017430510944596796,0.018327917170817245,1.217245114300016e-16,0.012526856508357116,7.327442170510109e-6,Isaiah Livers_2022,0.048292612065942264
Kevon Looney,GSW,2022,C,82,1732,80,-1.4346753467460889,-1.7912108120937256,-0.29120976375415486,1.9681473810004273,-0.1324728600238633,-0.21419398322303448,0.7146722188971305,-1.8933982005829293,1,0.9967373996553961,2.3692924761686806e-11,2.6429494172800454e-27,6.476171060397478e-5,4.780775627406608e-11,0.0031978385624993042,3.0803752164229998e-21,Kevon Looney_2022,0.0032626003446039054
Brook Lopez,MIL,2022,C,13,298,11,0.8841629122857958,0.5924917304002012,-0.20562404821087338,-0.09962632342827765,-1.2868107485288858,-0.3854792574446365,1.95880055807669,-0.07616716462416177,5,2.341833256219322e-34,1.9242502609984625e-27,6.387943471533274e-11,0.05641801111307916,0.9408571609600794,0.0027248278629518514,1.0127581767114596e-14,Brook Lopez_2022,0.05914283903992057
Robin Lopez,ORL,2022,C,36,612,9,-0.26461934448229407,-1.6509930154764358,0.0511330984189707,0.27406771954076536,0.003331597447315947,-2.2696172738822615,0.583711341088756,-1.5553087055208328,1,0.9966848894715249,9.027817023331041e-10,1.1376656158722852e-10,6.944628716499112e-4,1.5464444211081826e-8,0.002620625832413125,5.343419500239304e-9,Robin Lopez_2022,0.003315110528475107
Kevin Love,CLE,2022,PF,74,1665,4,1.2458165857127868,2.219018171160763,0.7358188227652221,1.793756827614874,0.10518494055070032,-1.2419056285526477,-0.5294561202824292,1.2973214090656044,5,7.231056350882581e-98,2.2058310683473898e-7,1.7181009460000301e-29,0.08634893826492446,0.9136499050903404,5.924970444163151e-7,3.4356458375512393e-7,Kevin Love_2022,0.08635009490965961
Kyle Lowry,MIA,2022,PG,63,2133,63,-0.47735679943934767,0.732709527017491,-0.03445261712431079,-0.5729721111890655,2.0290814213924038,0.12837656522017032,-0.6604169980908038,1.3184520025069857,3,3.2516959839256705e-48,2.311147608292367e-15,0.9632931641645958,0.004892576651440007,3.838525819775233e-10,1.1302550523988507e-22,0.03181425880010878,Kyle Lowry_2022,0.03670683583540424
Timothé Luwawu-Cabarrot,ATL,2022,SF,52,685,18,-0.7751892363792223,0.6766224083705753,-0.5479669103839991,-0.7473626645746189,-0.7549099567667674,-0.3854792574446365,-0.6604169980908038,0.8324483533552222,2,3.970022505741893e-41,0.8101584646645599,0.037775254102842534,0.0010734208889597605,8.339896708418698e-10,0.13511038637013148,0.01588247313951713,Timothé Luwawu-Cabarrot_2022,0.18984153533544013
Théo Maledon,OKC,2022,PG,51,908,7,0.011939346961875765,0.4522739337829114,0.5218545339070186,-0.47332036639732067,0.46733016047384457,0.2996618394417723,-0.46397568137824174,0.36757529764483987,7,2.2926109338101718e-31,0.0018223429474181457,0.4589359082292915,0.006211840030982799,1.739960036578401e-5,3.437016553627311e-4,0.5326688075365787,Théo Maledon_2022,0.46733119246342125
Terance Mann,LAC,2022,SF,81,2317,33,-0.49863054493505293,-0.5572942018615752,-0.29120976375415486,0.024938357561403356,-0.1437898981464615,-0.5567645316662388,-0.6604169980908038,-0.2663425055965906,2,2.2226129934213493e-10,0.8244392939084086,7.922338732013447e-5,0.00938521630590092,6.110047248880472e-6,0.14178651952432333,0.024303636604536584,Terance Mann_2022,0.17556070609159136
Tre Mann,OKC,2022,PG,60,1367,26,0.8628891667900901,0.9290144422816966,-0.5479669103839991,-0.6975367921787466,-0.41539881308881976,0.2996618394417723,-0.6604169980908038,0.6634036058241738,7,5.1053113637665565e-46,0.05058811560163943,0.18538391972130472,6.830054574779168e-5,1.993133603134463e-5,0.2505677274994935,0.5133720052957832,Tre Mann_2022,0.4866279947042168
Lauri Markkanen,CLE,2022,PF,61,1878,61,0.3735930203888667,1.0411886795755285,0.008340240647330145,0.07476422995727558,-0.8793973761153484,-0.5567645316662388,-0.26753436466567976,0.621142418941412,2,6.391357200350842e-50,0.7928540503476725,1.5124218287980565e-4,0.004528159337118726,0.00013446635682541595,0.1530000496724751,0.04933203210302835,Lauri Markkanen_2022,0.20714594965232747
Naji Marshall,NOP,2022,SF,55,735,4,0.245950547414635,0.19988189987178964,0.8641973960801442,0.14950303855108438,-0.23432620312724747,1.156088210549784,-0.5294561202824292,-0.16068953838968555,6,2.896184190243031e-23,0.0036899873630606432,6.255844962483292e-5,0.04296330723540417,1.3489162688833468e-5,0.8854491140465487,0.0678215437426725,Naji Marshall_2022,0.11455088595345131
Caleb Martin,MIA,2022,SF,60,1372,12,-0.41353556295223143,-0.19272793065662167,-0.33400262152579563,-0.12453925962621377,-0.8341292236249553,0.9848029363281815,0.32178958547200637,-0.2029507252724478,6,2.2378432464561877e-17,0.001524796524340109,0.004509159149261051,0.03332260002283785,9.673274528551438e-7,0.9602356052786675,4.068716974409885e-4,Caleb Martin_2022,0.03976439472133253
Cody Martin,CHO,2022,SF,71,1866,11,-1.2857591282761511,-0.6414248798319492,-0.5907597681556399,-0.3985815578035121,-0.22300916500464923,1.3273734847713856,-0.13657348685730494,-0.3086036924793529,6,1.9033087939265137e-10,0.009428312725369146,0.30524682822971727,0.24764989374352775,8.154498773574357e-10,0.4368724170133642,8.025472822409102e-4,Cody Martin_2022,0.5631275829866358
Kenyon Martin Jr.,HOU,2022,SF,79,1656,2,-0.41353556295223143,-0.44511996456774344,-0.29120976375415486,-0.09962632342827765,-0.5625203086825971,-0.8993350801094433,0.2563091465678192,-0.794607341631116,6,2.8810193756697e-10,1.902638469383735e-4,6.401432078937922e-5,0.005378209742834155,2.290649758977934e-5,0.9943310754502336,1.3529853513063412e-5,Kenyon Martin Jr._2022,0.005668924549766419
Garrison Mathews,HOU,2022,SG,65,1712,33,-0.8815579638577492,1.2094500355162763,0.35068310282045573,-0.8968402817622362,-1.0265188717091258,0.12837656522017032,-0.33301480356986707,1.888978025424273,3,1.0632856393556888e-64,0.004570959387373921,0.9886331648126974,1.578542284442871e-4,8.035907265409355e-18,0.006637312277165448,7.092943191050582e-7,Garrison Mathews_2022,0.011366835187302637
Wesley Matthews,MIL,2022,SG,49,1002,14,-1.3708541102589726,0.3120561371656216,-1.2326526347302504,-1.121056707543662,-1.1057381385673135,-0.728049805887841,-0.6604169980908038,1.1705378484173188,2,2.4608917319764543e-36,0.9824986458947854,0.009171870905315804,3.77994944589784e-4,1.7379269173547544e-14,0.007830254859356577,1.2123339593512481e-4,Wesley Matthews_2022,0.017501354105214584
Tyrese Maxey,PHI,2022,PG,75,2650,74,0.3735930203888667,-0.16468437133316383,0.17951167173389274,-1.0961437713457258,0.5352323892094343,-0.8993350801094433,-0.46397568137824174,-0.1395589449483046,3,6.393164354125764e-17,0.01348412763893136,0.5378777825530952,8.88794680297628e-6,0.0013073479415234724,1.220406781094828e-5,0.44730964985183586,Tyrese Maxey_2022,0.46212221744690485
T.J. McConnell,IND,2022,PG,27,652,8,-0.28589308997799934,-1.0901218290072765,-1.0614812036436874,-0.5231462387931931,1.6216680489788668,1.156088210549784,-0.33301480356986707,-0.7523461547483542,3,4.817674156211535e-10,2.3220503155112957e-7,0.9986598735258959,9.16056958812725e-5,1.8253995562303639e-4,9.287862516653233e-17,0.0010657481358011278,T.J. McConnell_2022,0.0013401264741040864
Jaden McDaniels,MIN,2022,PF,70,1803,31,-0.49863054493505293,0.059664103254499834,-0.9758954881004062,-0.29892981301176724,-0.9359825667283397,-0.21419398322303448,0.7146722188971305,0.05061639602412463,6,1.307501763226456e-22,2.7769259057709235e-7,2.978468780542568e-5,0.017840836698821257,8.678226676328432e-5,0.9820327908532624,9.52780075718617e-6,Jaden McDaniels_2022,0.01796720914673755
Jalen McDaniels,CHO,2022,SF,55,895,2,-0.7113679998921065,-0.16468437133316383,-0.12003833266759208,0.04985129375933947,-0.641739575540785,-0.21419398322303448,0.32178958547200637,-0.033905977741399515,6,5.5394105680346396e-18,0.014197462510055247,5.826174312192367e-5,0.013489169238003074,7.735807381281134e-7,0.9721183384153399,1.3599451274174125e-4,Jalen McDaniels_2022,0.0278816615846601
Doug McDermott,SAS,2022,PF,51,1223,51,0.26722429291033994,1.0131451202520707,-0.9331026303287654,-1.0961437713457258,-0.8001781092571606,-1.7557614512174546,-0.9223387537075531,0.6422730123827932,2,2.874058304170889e-49,0.8729284024171527,0.0028352936341019285,1.5718828492200095e-6,1.339506204206821e-4,0.0030978723613953483,0.12100290908408046,Doug McDermott_2022,0.12707159758284725
JaVale McGee,PHO,2022,C,74,1172,17,0.39486676588457237,-1.6790365747998937,0.7786116805368628,2.86501308412613,-1.0152018335865274,-1.0706203543310455,2.8100462638311257,-1.956789980907072,1,0.999560333662493,6.981910092240798e-45,8.036488553591872e-63,2.2019542742525607e-4,1.5234254221772348e-7,2.193185675394036e-4,1.6571739418428707e-42,JaVale McGee_2022,4.3966633750702755e-4
Rodney McGruder,DET,2022,SG,51,754,2,-0.49863054493505293,0.844883764311323,-1.0614812036436874,-0.42349449400144823,-0.5398862324374006,-0.21419398322303448,-0.6604169980908038,0.9803625074448891,2,3.5489157321787756e-47,0.9691560379745706,0.005669649676356836,0.0011045528432044678,1.330654985218373e-9,0.01823496474863889,0.005834793426574294,Rodney McGruder_2022,0.030843962025429383
Alfonzo McKinnie,CHI,2022,SF,17,206,3,-0.5199042904307583,0.003576984607584107,-0.9758954881004062,-0.27401687681383113,-1.2641766722836891,-1.7557614512174546,-0.33301480356986707,0.11400817634826746,6,5.513862753950339e-21,0.2285875144758155,0.0012282935776596455,0.0018722957437061973,1.0889699270365926e-4,0.6339796754896498,0.13422332372046483,Alfonzo McKinnie_2022,0.36602032451035016
Jordan McLaughlin,MIN,2022,PG,62,902,3,-1.3708541102589726,-0.5292506425381173,-0.8903097725571247,-0.9715790903560447,1.3274250577913125,2.5263704043226016,-0.46397568137824174,-0.05503657118278046,4,3.8120674372800605e-16,2.1615954787307317e-11,0.3846222599323989,0.6153060693486797,2.5629110674426076e-12,1.6069661953520638e-13,7.167069458157395e-5,Jordan McLaughlin_2022,0.3846939306513203
Ben McLemore,POR,2022,SG,64,1285,6,0.7565204393115633,2.6677151203360907,-0.37679547929743634,-1.245621388533343,-0.8001781092571606,-0.21419398322303448,-0.6604169980908038,1.7621944647759866,2,8.390025706728544e-126,0.9821661178789829,1.0244319619902297e-5,2.2458375029579833e-6,2.866805754573038e-7,1.174477780842522e-6,0.017819930805537492,Ben McLemore_2022,0.01783388212101711
De'Anthony Melton,MEM,2022,SG,73,1657,15,0.6714254573287423,1.2094500355162763,-0.29120976375415486,0.14950303855108438,0.18440420740888805,2.5263704043226016,0.19082870766363183,0.7690565730310789,4,2.5764099730456583e-56,0.009820348176579962,0.0388789655915454,0.780270196912803,2.024851153701661e-8,0.0022818391557444385,0.16874862991481612,De'Anthony Melton_2022,0.21972980308719703
Chimezie Metu,SAC,2022,C,60,1279,20,-0.009334398533829896,0.17183834054833177,-0.33400262152579563,0.9218040606871065,-0.8454462617475536,0.6422323878849767,0.2563091465678192,0.09287758290688651,6,8.852071687099929e-25,0.0024505912746477184,2.5910225931956202e-11,0.14107401691558877,2.879818003900214e-5,0.856268675798137,1.7791780567689565e-4,Chimezie Metu_2022,0.14373132420186296
Khris Middleton,MIL,2022,SF,66,2141,66,1.2670903312084916,0.9290144422816966,0.9925759693950663,-0.22419100441795867,1.2595228290557228,0.2996618394417723,-0.6604169980908038,0.7901871664724602,7,1.2527945165841524e-45,7.087937155600171e-10,7.3530090104573716e-6,2.9829756182972242e-5,0.0012250105364684121,3.652122200309578e-9,0.9987378023374224,Khris Middleton_2022,0.0012621976625776243
Patty Mills,BRK,2022,PG,81,2346,48,-0.11570312601235669,1.4898856287508557,-1.275445492501891,-1.4200119419188963,-0.426715851211418,-0.728049805887841,-0.7913778758991786,1.6565414975690815,2,2.852437414836961e-71,0.9932114676454246,6.397692103501716e-4,1.8936679260796583e-5,1.075573407543601e-9,0.005778341758031225,3.5148363135973005e-4,Patty Mills_2022,0.006788532354575438
Shake Milton,PHI,2022,PG,55,1179,6,0.011939346961875765,-0.22077148998007978,-0.46238119484071766,-0.7224497283766828,0.3654768173704604,-0.5567645316662388,-0.33301480356986707,-0.033905977741399515,3,2.1826481362176377e-16,0.13245481144990415,0.6304671620401362,3.5854241840727985e-4,5.131029081570473e-4,3.782455229604945e-4,0.23582813566043434,Shake Milton_2022,0.3695328379598638
Davion Mitchell,SAC,2022,PG,75,2076,19,0.5437829843545098,0.2840125778421637,-0.9331026303287654,-1.2705343247312793,0.9200116853777749,-0.3854792574446365,-0.5294561202824292,0.4309670779689827,7,5.148472578057675e-29,0.0056144065677836575,0.47182622684978553,4.6291369791415917e-7,0.00477044202721693,6.350854592802087e-9,0.5177884552906614,Davion Mitchell_2022,0.4822115447093386
Donovan Mitchell,UTA,2022,SG,67,2266,67,2.7775262614035725,2.219018171160763,1.1209545427099883,-0.6726238559808103,1.5084976677528843,1.156088210549784,-0.8568583148033659,0.6634036058241738,7,5.8807449769819745e-102,6.856717496063487e-8,9.735736831534277e-5,3.146681530428579e-9,1.1671638957926457e-4,1.6148122359079192e-17,0.9997858545282488,Donovan Mitchell_2022,2.141454717512481e-4
Evan Mobley,CLE,2022,PF,69,2331,69,0.1821293109275188,-1.2303396256245662,0.5218545339070186,0.8221523158953616,-0.3135454699854354,-0.5567645316662388,1.696878802459941,-1.0904356498104504,1,0.7369648140471314,3.8542331378756714e-19,2.4972365452504046e-17,0.09873928992907333,0.03157156355830933,0.13272433246546558,2.042852290378e-14,Evan Mobley_2022,0.26303518595286857
Malik Monk,LAL,2022,SG,76,2139,37,0.33104552939745613,0.9851015609286128,-0.6763454836989211,-0.7971885369704913,0.0938679024281019,-0.21419398322303448,-0.39849524247405443,0.57888123205865,2,1.5325195727544606e-48,0.7921982253558706,0.06323292767415041,2.623998075105586e-4,2.0906895272965238e-4,3.14993139733409e-4,0.1437823850700055,Malik Monk_2022,0.2078017746441294
Xavier Moon,LAC,2022,SG,10,137,0,0.26722429291033994,-0.3890328459208275,-1.0186883458720468,-0.9715790903560447,1.4292784008946966,1.6699440332145903,0.059867829855257,0.6000118255000306,3,2.7915615939235426e-17,6.9839621158922755e-9,0.9601867255979777,1.1720703276342081e-5,2.8605751657900477e-6,4.7658258647964094e-14,0.03979868613957044,Xavier Moon_2022,0.039813274402022314
Ja Morant,MEM,2022,PG,57,1889,57,2.734978770412162,0.03162054393104197,2.7042902802606945,-0.17436513202208645,2.232788107599173,0.2996618394417723,-0.5294561202824292,-0.6889543744242109,7,4.099914880314336e-26,2.40314090191155e-24,8.087533296618556e-15,2.4828937475163497e-12,0.005098950772450704,5.6065438623931944e-21,0.9949010492250588,Ja Morant_2022,0.005098950774941158
